Time,Power,Operation,FR,CR,Rho,Insert_Rho
426,3.39984E-09,2.69379E-09,4,22.62,13,1032.64
427,3.40539E-09,3.03393E-09,4,22.62,13,1032.64
428,3.41095E-09,2.54594E-09,4,22.62,13,1032.64
429,3.41653E-09,3.13809E-09,4,22.62,13,1032.64
430,3.42211E-09,2.47563E-09,4,22.62,13,1032.64
431,3.4277E-09,3.34085E-09,4,22.62,13,1032.64
432,3.4333E-09,2.68282E-09,4,22.62,13,1032.64
433,3.43891E-09,3.38132E-09,4,22.62,13,1032.64
434,3.44452E-09,2.71389E-09,4,22.62,13,1032.64
435,3.45015E-09,2.0836E-09,4,22.62,13,1032.64
436,3.45579E-09,2.94247E-09,4,22.62,13,1032.64
437,3.46143E-09,3.30771E-09,4,22.62,13,1032.64
438,3.46709E-09,2.95481E-09,4,22.62,13,1032.64
439,3.47275E-09,3.38407E-09,4,22.62,13,1032.64
440,3.47842E-09,2.95558E-09,4,22.62,13,1032.64
441,3.48411E-09,2.29747E-09,4,22.62,13,1032.64
442,3.4898E-09,2.91116E-09,4,22.62,13,1032.64
443,3.4955E-09,3.12399E-09,4,22.62,13,1032.64
444,3.50121E-09,3.02101E-09,4,22.62,13,1032.64
445,3.50693E-09,3.32732E-09,4,22.62,13,1032.64
446,3.51266E-09,3.02306E-09,4,22.62,13,1032.64
447,3.5184E-09,3.66629E-09,4,22.62,13,1032.64
448,3.52414E-09,2.95843E-09,4,22.62,13,1032.64
449,3.5299E-09,3.7503E-09,4,22.62,13,1032.64
450,3.53567E-09,2.94251E-09,4,22.62,13,1032.64
451,3.54144E-09,2.20773E-09,4,22.62,13,1032.64
452,3.54723E-09,3.04638E-09,4,22.62,13,1032.64
453,3.55302E-09,2.24688E-09,4,22.62,13,1032.64
454,3.55883E-09,3.01214E-09,4,22.62,13,1032.64
455,3.56464E-09,2.35099E-09,4,22.62,13,1032.64
456,3.57046E-09,3.03045E-09,4,22.62,13,1032.64
457,3.5763E-09,2.74141E-09,4,22.62,13,1032.64
458,3.58214E-09,3.23096E-09,4,22.62,13,1032.64
459,3.58799E-09,3.58569E-09,4,22.62,13,1032.64
460,3.59385E-09,3.23947E-09,4,22.62,13,1032.64
461,3.59972E-09,3.92851E-09,4,22.62,13,1032.64
462,3.6056E-09,3.13417E-09,4,22.62,13,1032.64
463,3.61149E-09,2.24759E-09,4,22.62,13,1032.64
464,3.61739E-09,3.09944E-09,4,22.62,13,1032.64
465,3.6233E-09,2.51785E-09,4,22.62,13,1032.64
466,3.62922E-09,3.01487E-09,4,22.62,13,1032.64
467,3.63515E-09,2.33766E-09,4,22.62,13,1032.64
468,3.64109E-09,3.13599E-09,4,22.62,13,1032.64
469,3.64703E-09,3.56437E-09,4,22.62,13,1032.64
470,3.65299E-09,3.11274E-09,4,22.62,13,1032.64
471,3.65896E-09,3.90486E-09,4,22.62,13,1032.64
472,3.66494E-09,3.08096E-09,4,22.62,13,1032.64
473,3.67092E-09,2.25985E-09,4,22.62,13,1032.64
474,3.67692E-09,3.08191E-09,4,22.62,13,1032.64
475,3.68292E-09,3.77317E-09,4,22.62,13,1032.64
476,3.68894E-09,3.16846E-09,4,22.62,13,1032.64
477,3.69497E-09,3.58495E-09,4,22.62,13,1032.64
478,3.701E-09,3.06026E-09,4,22.62,13,1032.64
479,3.70705E-09,3.52304E-09,4,22.62,13,1032.64
480,3.7131E-09,3.04229E-09,4,22.62,13,1032.64
481,3.71917E-09,3.28976E-09,4,22.62,13,1032.64
482,3.72525E-09,3.12774E-09,4,22.62,13,1032.64
483,3.73133E-09,3.23484E-09,4,22.62,13,1032.64
484,3.73743E-09,3.02211E-09,4,22.62,13,1032.64
485,3.74353E-09,3.58353E-09,4,22.62,13,1032.64
486,3.74965E-09,2.73137E-09,4,22.62,13,1032.64
487,3.75577E-09,3.40115E-09,4,22.62,13,1032.64
488,3.76191E-09,2.31513E-09,4,22.62,13,1032.64
489,3.76805E-09,3.35834E-09,4,22.62,13,1032.64
490,3.77421E-09,3.0407E-09,4,22.62,13,1032.64
491,3.78037E-09,3.34653E-09,4,22.62,13,1032.64
492,3.78655E-09,3.11055E-09,4,22.62,13,1032.64
493,3.79273E-09,3.34724E-09,4,22.62,13,1032.64
494,3.79893E-09,3.09289E-09,4,22.62,13,1032.64
495,3.80513E-09,3.73034E-09,4,22.62,13,1032.64
496,3.81135E-09,2.9929E-09,4,22.62,13,1032.64
497,3.81758E-09,2.24619E-09,4,22.62,13,1032.64
498,3.82381E-09,2.99498E-09,4,22.62,13,1032.64
499,3.83006E-09,3.7723E-09,4,22.62,13,1032.64
500,3.83631E-09,3.29718E-09,4,22.62,13,1032.64
501,3.84258E-09,3.66902E-09,4,22.62,13,1032.64
502,3.84886E-09,3.22192E-09,4,22.62,13,1032.64
503,3.85515E-09,3.90596E-09,4,22.62,13,1032.64
504,3.86144E-09,3.33625E-09,4,22.62,13,1032.64
505,3.86775E-09,2.43565E-09,4,22.62,13,1032.64
506,3.87407E-09,3.26494E-09,4,22.62,13,1032.64
507,3.8804E-09,2.35352E-09,4,22.62,13,1032.64
508,3.88674E-09,3.20863E-09,4,22.62,13,1032.64
509,3.89308E-09,2.44839E-09,4,22.62,13,1032.64
510,3.89944E-09,3.24648E-09,4,22.62,13,1032.64
511,3.90581E-09,2.39376E-09,4,22.62,13,1032.64
512,3.91219E-09,3.49629E-09,4,22.62,13,1032.64
513,3.91858E-09,2.45129E-09,4,22.62,13,1032.64
514,3.92499E-09,3.35971E-09,4,22.62,13,1032.64
515,3.9314E-09,2.40853E-09,4,22.62,13,1032.64
516,3.93782E-09,3.41739E-09,4,22.62,13,1032.64
517,3.94425E-09,2.72975E-09,4,22.62,13,1032.64
518,3.95069E-09,3.34338E-09,4,22.62,13,1032.64
519,3.95715E-09,2.7135E-09,4,22.62,13,1032.64
520,3.96361E-09,3.40099E-09,4,22.62,13,1032.64
521,3.97009E-09,2.84039E-09,4,22.62,13,1032.64
522,3.97657E-09,3.79222E-09,4,22.62,13,1032.64
523,3.98307E-09,3.06239E-09,4,22.62,13,1032.64
524,3.98957E-09,3.75134E-09,4,22.62,13,1032.64
525,3.99609E-09,3.07942E-09,4,22.62,13,1032.64
526,4.00262E-09,4.18156E-09,4,22.62,13,1032.64
527,4.00916E-09,3.47462E-09,4,22.62,13,1032.64
528,4.01571E-09,3.95331E-09,4,22.62,13,1032.64
529,4.02227E-09,3.33671E-09,4,22.62,13,1032.64
530,4.02884E-09,3.99732E-09,4,22.62,13,1032.64
531,4.03542E-09,3.49255E-09,4,22.62,13,1032.64
532,4.04201E-09,2.45109E-09,4,22.62,13,1032.64
533,4.04861E-09,3.35971E-09,4,22.62,13,1032.64
534,4.05523E-09,2.98922E-09,4,22.62,13,1032.64
535,4.06185E-09,3.30805E-09,4,22.62,13,1032.64
536,4.06848E-09,4.18395E-09,4,22.62,13,1032.64
537,4.07513E-09,3.45492E-09,4,22.62,13,1032.64
538,4.08179E-09,4.30651E-09,4,22.62,13,1032.64
539,4.08845E-09,3.39771E-09,4,22.62,13,1032.64
540,4.09513E-09,4.45605E-09,4,22.62,13,1032.64
541,4.10182E-09,3.49718E-09,4,22.62,13,1032.64
542,4.10852E-09,4.35638E-09,4,22.62,13,1032.64
543,4.11523E-09,3.49616E-09,4,22.62,13,1032.64
544,4.12196E-09,2.57957E-09,4,22.62,13,1032.64
545,4.12869E-09,3.53836E-09,4,22.62,13,1032.64
546,4.13543E-09,2.77791E-09,4,22.62,13,1032.64
547,4.14219E-09,3.48021E-09,4,22.62,13,1032.64
548,4.14896E-09,2.9398E-09,4,22.62,13,1032.64
549,4.15573E-09,3.79322E-09,4,22.62,13,1032.64
550,4.16252E-09,2.90969E-09,4,22.62,13,1032.64
551,4.16932E-09,3.68609E-09,4,22.62,13,1032.64
552,4.17613E-09,2.94187E-09,4,22.62,13,1032.64
553,4.18295E-09,3.8368E-09,4,22.62,13,1032.64
554,4.18979E-09,3.47115E-09,4,22.62,13,1032.64
555,4.19663E-09,3.75546E-09,4,22.62,13,1032.64
556,4.20349E-09,3.59091E-09,4,22.62,13,1032.64
557,4.21035E-09,3.90967E-09,4,22.62,13,1032.64
558,4.21723E-09,3.57206E-09,4,22.62,13,1032.64
559,4.22412E-09,2.53681E-09,4,22.62,13,1032.64
560,4.23102E-09,3.55819E-09,4,22.62,13,1032.64
561,4.23793E-09,2.84199E-09,4,22.62,13,1032.64
562,4.24485E-09,3.52084E-09,4,22.62,13,1032.64
563,4.25179E-09,2.73075E-09,4,22.62,13,1032.64
564,4.25873E-09,3.53988E-09,4,22.62,13,1032.64
565,4.26569E-09,3.16614E-09,4,22.62,13,1032.64
566,4.27266E-09,3.92777E-09,4,22.62,13,1032.64
567,4.27964E-09,2.97792E-09,4,22.62,13,1032.64
568,4.28663E-09,4.01658E-09,4,22.62,13,1032.64
569,4.29363E-09,2.79853E-09,4,22.62,13,1032.64
570,4.30064E-09,3.9465E-09,4,22.62,13,1032.64
571,4.30767E-09,3.55223E-09,4,22.62,13,1032.64
572,4.3147E-09,4.09183E-09,4,22.62,13,1032.64
573,4.32175E-09,3.5943E-09,4,22.62,13,1032.64
574,4.32881E-09,4.21069E-09,4,22.62,13,1032.64
575,4.33588E-09,3.67826E-09,4,22.62,13,1032.64
576,4.34297E-09,2.62575E-09,4,22.62,13,1032.64
577,4.35006E-09,3.51864E-09,4,22.62,13,1032.64
578,4.35717E-09,2.76196E-09,4,22.62,13,1032.64
579,4.36428E-09,3.74833E-09,4,22.62,13,1032.64
580,4.37141E-09,3.69467E-09,4,22.62,13,1032.64
581,4.37855E-09,3.73637E-09,4,22.62,13,1032.64
582,4.3857E-09,4.14069E-09,4,22.62,13,1032.64
583,4.39287E-09,3.71965E-09,4,22.62,13,1032.64
584,4.40004E-09,4.51053E-09,4,22.62,13,1032.64
585,4.40723E-09,3.57812E-09,4,22.62,13,1032.64
586,4.41443E-09,2.58038E-09,4,22.62,13,1032.64
587,4.42164E-09,3.76797E-09,4,22.62,13,1032.64
588,4.42886E-09,4.85878E-09,4,22.62,13,1032.64
589,4.4361E-09,3.58163E-09,4,22.62,13,1032.64
590,4.44335E-09,4.25882E-09,4,22.62,13,1032.64
591,4.4506E-09,3.43606E-09,4,22.62,13,1032.64
592,4.45787E-09,4.1376E-09,4,22.62,13,1032.64
593,4.46516E-09,3.63592E-09,4,22.62,13,1032.64
594,4.47245E-09,3.97757E-09,4,22.62,13,1032.64
595,4.47976E-09,3.6969E-09,4,22.62,13,1032.64
596,4.48707E-09,3.95558E-09,4,22.62,13,1032.64
597,4.4944E-09,3.76037E-09,4,22.62,13,1032.64
598,4.50174E-09,4.64158E-09,4,22.62,13,1032.64
599,4.5091E-09,3.57944E-09,4,22.62,13,1032.64
600,4.51646E-09,4.61326E-09,4,22.62,13,1032.64
601,4.52384E-09,3.87568E-09,4,22.62,13,1032.64
602,4.53123E-09,4.77712E-09,4,22.62,13,1032.64
603,4.53863E-09,3.83347E-09,4,22.62,13,1032.64
604,4.54605E-09,4.72244E-09,4,22.62,13,1032.64
605,4.55347E-09,3.9211E-09,4,22.62,13,1032.64
606,4.56091E-09,4.66971E-09,4,22.62,13,1032.64
607,4.56836E-09,3.72497E-09,4,22.62,13,1032.64
608,4.57582E-09,2.76384E-09,4,22.62,13,1032.64
609,4.5833E-09,3.835E-09,4,22.62,13,1032.64
610,4.59078E-09,2.82866E-09,4,22.62,13,1032.64
611,4.59828E-09,3.77045E-09,4,22.62,13,1032.64
612,4.60579E-09,2.97637E-09,4,22.62,13,1032.64
613,4.61332E-09,4.0396E-09,4,22.62,13,1032.64
614,4.62085E-09,2.9622E-09,4,22.62,13,1032.64
615,4.6284E-09,4.03943E-09,4,22.62,13,1032.64
616,4.63596E-09,3.11756E-09,4,22.62,13,1032.64
617,4.64353E-09,3.81669E-09,4,22.62,13,1032.64
618,4.65112E-09,4.28576E-09,4,22.62,13,1032.64
619,4.65872E-09,3.89445E-09,4,22.62,13,1032.64
620,4.66633E-09,3.24248E-09,4,22.62,13,1032.64
621,4.67395E-09,4.01926E-09,4,22.62,13,1032.64
622,4.68158E-09,3.47297E-09,4,22.62,13,1032.64
623,4.68923E-09,4.04459E-09,4,22.62,13,1032.64
624,4.69689E-09,3.55316E-09,4,22.62,13,1032.64
625,4.70456E-09,4.283E-09,4,22.62,13,1032.64
626,4.71225E-09,3.55556E-09,4,22.62,13,1032.64
627,4.71995E-09,4.53468E-09,4,22.62,13,1032.64
628,4.72766E-09,3.63992E-09,4,22.62,13,1032.64
629,4.73538E-09,4.66689E-09,4,22.62,13,1032.64
630,4.74311E-09,3.92056E-09,4,22.62,13,1032.64
631,4.75086E-09,4.86011E-09,4,22.62,13,1032.64
632,4.75862E-09,4.01271E-09,4,22.62,13,1032.64
633,4.7664E-09,4.72424E-09,4,22.62,13,1032.64
634,4.77418E-09,3.98858E-09,4,22.62,13,1032.64
635,4.78198E-09,3.55246E-09,4,22.62,13,1032.64
636,4.78979E-09,4.06855E-09,4,22.62,13,1032.64
637,4.79762E-09,3.63521E-09,4,22.62,13,1032.64
638,4.80545E-09,4.18714E-09,4,22.62,13,1032.64
639,4.8133E-09,3.82753E-09,4,22.62,13,1032.64
640,4.82116E-09,4.72244E-09,4,22.62,13,1032.64
641,4.82904E-09,3.98858E-09,4,22.62,13,1032.64
642,4.83693E-09,4.86079E-09,4,22.62,13,1032.64
643,4.84483E-09,3.90024E-09,4,22.62,13,1032.64
644,4.85274E-09,5.29466E-09,4,22.62,13,1032.64
645,4.86067E-09,4.0171E-09,4,22.62,13,1032.64
646,4.86861E-09,5.05925E-09,4,22.62,13,1032.64
647,4.87656E-09,4.10705E-09,4,22.62,13,1032.64
648,4.88453E-09,5.00273E-09,4,22.62,13,1032.64
649,4.89251E-09,3.99138E-09,4,22.62,13,1032.64
650,4.9005E-09,4.48751E-09,4,22.62,13,1032.64
651,4.9085E-09,4.03182E-09,4,22.62,13,1032.64
652,4.91652E-09,4.59157E-09,4,22.62,13,1032.64
653,4.92455E-09,4.10232E-09,4,22.62,13,1032.64
654,4.9326E-09,4.80677E-09,4,22.62,13,1032.64
655,4.94066E-09,3.34526E-09,4,22.62,13,1032.64
656,4.94873E-09,4.30534E-09,4,22.62,13,1032.64
657,4.95681E-09,4.07622E-09,4,22.62,13,1032.64
658,4.96491E-09,4.21553E-09,4,22.62,13,1032.64
659,4.97302E-09,3.17282E-09,4,22.62,13,1032.64
660,4.98114E-09,4.13494E-09,4,22.62,13,1032.64
661,4.98928E-09,5.11878E-09,4,22.62,13,1032.64
662,4.99743E-09,4.2988E-09,4,22.62,13,1032.64
663,5.00559E-09,4.29042E-09,4,22.62,13,1032.64
664,5.01377E-09,4.14622E-09,4,22.62,13,1032.64
665,5.02196E-09,4.16845E-09,4,22.62,13,1032.64
666,5.03016E-09,3.39624E-09,4,22.62,13,1032.64
667,5.03838E-09,4.30592E-09,4,22.62,13,1032.64
668,5.04661E-09,4.64715E-09,4,22.62,13,1032.64
669,5.05485E-09,4.19734E-09,4,22.62,13,1032.64
670,5.06311E-09,5.32803E-09,4,22.62,13,1032.64
671,5.07138E-09,4.04029E-09,4,22.62,13,1032.64
672,5.07966E-09,4.46244E-09,4,22.62,13,1032.64
673,5.08796E-09,4.07773E-09,4,22.62,13,1032.64
674,5.09627E-09,5.08892E-09,4,22.62,13,1032.64
675,5.10459E-09,3.60432E-09,4,22.62,13,1032.64
676,5.11293E-09,4.40744E-09,4,22.62,13,1032.64
677,5.12128E-09,3.37946E-09,4,22.62,13,1032.64
678,5.12965E-09,4.3552E-09,4,22.62,13,1032.64
679,5.13803E-09,3.39821E-09,4,22.62,13,1032.64
680,5.14642E-09,4.2814E-09,4,22.62,13,1032.64
681,5.15483E-09,3.65813E-09,4,22.62,13,1032.64
682,5.16325E-09,4.28404E-09,4,22.62,13,1032.64
683,5.17168E-09,5.2385E-09,4,22.62,13,1032.64
684,5.18013E-09,4.27562E-09,4,22.62,13,1032.64
685,5.18859E-09,4.46483E-09,4,22.62,13,1032.64
686,5.19707E-09,3.72287E-09,4,22.62,13,1032.64
687,5.20556E-09,4.30919E-09,4,22.62,13,1032.64
688,5.21406E-09,3.26522E-09,4,22.62,13,1032.64
689,5.22258E-09,4.379E-09,4,22.62,13,1032.64
690,5.23111E-09,5.42208E-09,4,22.62,13,1032.64
691,5.23965E-09,4.42587E-09,4,22.62,13,1032.64
692,5.24821E-09,4.39061E-09,4,22.62,13,1032.64
693,5.25679E-09,4.29142E-09,4,22.62,13,1032.64
694,5.26537E-09,4.75414E-09,4,22.62,13,1032.64
695,5.27397E-09,3.56024E-09,4,22.62,13,1032.64
696,5.28259E-09,4.56065E-09,4,22.62,13,1032.64
697,5.29122E-09,3.94185E-09,4,22.62,13,1032.64
698,5.29986E-09,4.33606E-09,4,22.62,13,1032.64
699,5.30852E-09,5.239E-09,4,22.62,13,1032.64
700,5.31719E-09,4.27562E-09,4,22.62,13,1032.64
701,5.32588E-09,4.3147E-09,4,22.62,13,1032.64
702,5.33458E-09,4.29067E-09,4,22.62,13,1032.64
703,5.34329E-09,5.17902E-09,4,22.62,13,1032.64
704,5.35202E-09,3.97052E-09,4,22.62,13,1032.64
705,5.36076E-09,4.69689E-09,4,22.62,13,1032.64
706,5.36952E-09,4.31908E-09,4,22.62,13,1032.64
707,5.37829E-09,4.49085E-09,4,22.62,13,1032.64
708,5.38707E-09,4.24382E-09,4,22.62,13,1032.64
709,5.39587E-09,4.51579E-09,4,22.62,13,1032.64
710,5.40469E-09,3.66041E-09,4,22.62,13,1032.64
711,5.41352E-09,4.53572E-09,4,22.62,13,1032.64
712,5.42236E-09,3.43885E-09,4,22.62,13,1032.64
713,5.43122E-09,4.55945E-09,4,22.62,13,1032.64
714,5.44009E-09,3.96435E-09,4,22.62,13,1032.64
715,5.44897E-09,4.67016E-09,4,22.62,13,1032.64
716,5.45787E-09,4.36828E-09,4,22.62,13,1032.64
717,5.46679E-09,4.64765E-09,4,22.62,13,1032.64
718,5.47572E-09,4.41805E-09,4,22.62,13,1032.64
719,5.48466E-09,4.59545E-09,4,22.62,13,1032.64
720,5.49362E-09,3.98723E-09,4,22.62,13,1032.64
721,5.5026E-09,4.86079E-09,4,22.62,13,1032.64
722,5.51159E-09,3.54119E-09,4,22.62,13,1032.64
723,5.52059E-09,4.56045E-09,4,22.62,13,1032.64
724,5.52961E-09,4.2205E-09,4,22.62,13,1032.64
725,5.53864E-09,4.48987E-09,4,22.62,13,1032.64
726,5.54769E-09,5.80775E-09,4,22.62,13,1032.64
727,5.55675E-09,4.63578E-09,4,22.62,13,1032.64
728,5.56583E-09,3.59956E-09,4,22.62,13,1032.64
729,5.57492E-09,4.48359E-09,4,22.62,13,1032.64
730,5.58402E-09,3.53742E-09,4,22.62,13,1032.64
731,5.59315E-09,4.71948E-09,4,22.62,13,1032.64
732,5.60228E-09,3.62116E-09,4,22.62,13,1032.64
733,5.61143E-09,4.66668E-09,4,22.62,13,1032.64
734,5.6206E-09,3.64125E-09,4,22.62,13,1032.64
735,5.62978E-09,4.74755E-09,4,22.62,13,1032.64
736,5.63898E-09,3.70467E-09,4,22.62,13,1032.64
737,5.64819E-09,4.77538E-09,4,22.62,13,1032.64
738,5.65741E-09,4.52124E-09,4,22.62,13,1032.64
739,5.66666E-09,4.86616E-09,4,22.62,13,1032.64
740,5.67591E-09,4.70601E-09,4,22.62,13,1032.64
741,5.68518E-09,4.81284E-09,4,22.62,13,1032.64
742,5.69447E-09,4.65214E-09,4,22.62,13,1032.64
743,5.70377E-09,4.95146E-09,4,22.62,13,1032.64
744,5.71309E-09,4.62712E-09,4,22.62,13,1032.64
745,5.72242E-09,3.81011E-09,4,22.62,13,1032.64
746,5.73177E-09,4.6686E-09,4,22.62,13,1032.64
747,5.74113E-09,3.78904E-09,4,22.62,13,1032.64
748,5.75051E-09,4.85878E-09,4,22.62,13,1032.64
749,5.7599E-09,3.85616E-09,4,22.62,13,1032.64
750,5.76931E-09,5.02886E-09,4,22.62,13,1032.64
751,5.77874E-09,4.13017E-09,4,22.62,13,1032.64
752,5.78817E-09,5.11854E-09,4,22.62,13,1032.64
753,5.79763E-09,4.44807E-09,4,22.62,13,1032.64
754,5.8071E-09,5.42259E-09,4,22.62,13,1032.64
755,5.81659E-09,4.73852E-09,4,22.62,13,1032.64
756,5.82609E-09,5.55077E-09,4,22.62,13,1032.64
757,5.8356E-09,4.79403E-09,4,22.62,13,1032.64
758,5.84514E-09,5.30362E-09,4,22.62,13,1032.64
759,5.85468E-09,4.79153E-09,4,22.62,13,1032.64
760,5.86425E-09,4.3199E-09,4,22.62,13,1032.64
761,5.87383E-09,4.80895E-09,4,22.62,13,1032.64
762,5.88342E-09,4.41969E-09,4,22.62,13,1032.64
763,5.89303E-09,4.86514E-09,4,22.62,13,1032.64
764,5.90266E-09,5.84479E-09,4,22.62,13,1032.64
765,5.9123E-09,4.82434E-09,4,22.62,13,1032.64
766,5.92196E-09,5.03854E-09,4,22.62,13,1032.64
767,5.93163E-09,4.89922E-09,4,22.62,13,1032.64
768,5.94132E-09,6.15327E-09,4,22.62,13,1032.64
769,5.95103E-09,4.85497E-09,4,22.62,13,1032.64
770,5.96075E-09,3.68451E-09,4,22.62,13,1032.64
771,5.97048E-09,4.97E-09,4,22.62,13,1032.64
772,5.98024E-09,6.36864E-09,4,22.62,13,1032.64
773,5.99001E-09,4.82962E-09,4,22.62,13,1032.64
774,5.99979E-09,5.77788E-09,4,22.62,13,1032.64
775,6.00959E-09,4.87885E-09,4,22.62,13,1032.64
776,6.01941E-09,5.21447E-09,4,22.62,13,1032.64
777,6.02924E-09,5.01393E-09,4,22.62,13,1032.64
778,6.03909E-09,5.04052E-09,4,22.62,13,1032.64
779,6.04895E-09,4.89922E-09,4,22.62,13,1032.64
780,6.05883E-09,4.95393E-09,4,22.62,13,1032.64
781,6.06873E-09,4.08261E-09,4,22.62,13,1032.64
782,6.07864E-09,5.11807E-09,4,22.62,13,1032.64
783,6.08857E-09,4.10763E-09,4,22.62,13,1032.64
784,6.09852E-09,5.17709E-09,4,22.62,13,1032.64
785,6.10848E-09,4.10823E-09,4,22.62,13,1032.64
786,6.11846E-09,5.06018E-09,4,22.62,13,1032.64
787,6.12845E-09,4.29822E-09,4,22.62,13,1032.64
788,6.13846E-09,4.91971E-09,4,22.62,13,1032.64
789,6.14849E-09,3.94541E-09,4,22.62,13,1032.64
790,6.15854E-09,4.97263E-09,4,22.62,13,1032.64
791,6.16859E-09,4.81562E-09,4,22.62,13,1032.64
792,6.17867E-09,5.03854E-09,4,22.62,13,1032.64
793,6.18876E-09,6.1547E-09,4,22.62,13,1032.64
794,6.19887E-09,5.19778E-09,4,22.62,13,1032.64
795,6.209E-09,5.33798E-09,4,22.62,13,1032.64
796,6.21914E-09,4.98667E-09,4,22.62,13,1032.64
797,6.2293E-09,6.47871E-09,4,22.62,13,1032.64
798,6.23948E-09,5.02669E-09,4,22.62,13,1032.64
799,6.24967E-09,5.98122E-09,4,22.62,13,1032.64
800,6.25988E-09,4.90872E-09,4,22.62,13,1032.64
801,6.2701E-09,5.8118E-09,4,22.62,13,1032.64
802,6.28034E-09,4.96317E-09,4,22.62,13,1032.64
803,6.30116E-09,6.01489E-09,4.2178,22.62,14.09,1033.73
804,6.33856E-09,4.99353E-09,4.715,22.62,16.57,1036.21
805,6.374E-09,5.68147E-09,5.0467,22.62,18.24,1037.88
806,6.40186E-09,5.22266E-09,5.1688,22.62,18.84,1038.48
807,6.42372E-09,5.6515E-09,5.17,22.62,18.85,1038.49
808,6.44441E-09,5.1632E-09,5.17,22.62,18.85,1038.49
809,6.46446E-09,5.6509E-09,5.17,22.62,18.85,1038.49
810,6.48405E-09,5.1632E-09,5.17,22.62,18.85,1038.49
811,6.50329E-09,6.48046E-09,5.17,22.62,18.85,1038.49
812,6.52223E-09,5.08415E-09,5.17,22.62,18.85,1038.49
813,6.54093E-09,6.74392E-09,5.17,22.62,18.85,1038.49
814,6.55943E-09,5.41492E-09,5.17,22.62,18.85,1038.49
815,6.57776E-09,6.55733E-09,5.17,22.62,18.85,1038.49
816,6.59593E-09,5.29128E-09,5.17,22.62,18.85,1038.49
817,6.61399E-09,5.71694E-09,5.17,22.62,18.85,1038.49
818,6.63193E-09,5.40452E-09,5.17,22.62,18.85,1038.49
819,6.64978E-09,6.48289E-09,5.17,22.62,18.85,1038.49
820,6.66756E-09,5.26053E-09,5.17,22.62,18.85,1038.49
821,6.68526E-09,6.22746E-09,5.17,22.62,18.85,1038.49
822,6.70291E-09,4.43392E-09,5.17,22.62,18.85,1038.49
823,6.72051E-09,5.6758E-09,5.17,22.62,18.85,1038.49
824,6.73807E-09,5.34298E-09,5.17,22.62,18.85,1038.49
825,6.75145E-09,5.43157E-09,5.0908,22.62,18.46,1038.1
826,6.7362E-09,4.35103E-09,4.4861,22.62,15.43,1035.07
827,6.7218E-09,5.239E-09,4.0543,22.62,13.27,1032.91
828,6.71064E-09,5.98358E-09,3.6342,22.62,11.81,1031.45
829,6.69148E-09,5.31567E-09,2.9964,22.62,9.74,1029.38
830,6.67541E-09,6.15738E-09,2.5643,22.62,8.33,1027.97
831,6.65175E-09,5.10984E-09,1.9462,22.62,6.32,1025.96
832,6.64166E-09,5.94805E-09,1.841,22.62,5.98,1025.62
833,6.6271E-09,5.34566E-09,1.5529,22.62,5.05,1024.69
834,6.60245E-09,5.46262E-09,0.9857,22.62,3.2,1022.84
835,6.5842E-09,5.13197E-09,0.7127,22.62,2.32,1021.96
836,6.55478E-09,6.66789E-09,0.0962,22.62,0.31,1019.95
837,6.53875E-09,5.11502E-09,0.0009,22.62,0,1019.64
838,6.52732E-09,5.84708E-09,0,22.62,0,1019.64
839,6.51741E-09,4.48071E-09,0,22.62,0,1019.64
840,6.50857E-09,5.42285E-09,0,22.62,0,1019.64
841,6.50059E-09,5.37094E-09,0,22.62,0,1019.64
842,6.49333E-09,5.40101E-09,0,22.62,0,1019.64
843,6.4867E-09,5.21978E-09,0,22.62,0,1019.64
844,6.48062E-09,5.43036E-09,0,22.62,0,1019.64
845,6.47502E-09,4.95928E-09,0,22.62,0,1019.64
846,6.46984E-09,5.61672E-09,0,22.62,0,1019.64
847,6.46505E-09,4.60753E-09,0,22.62,0,1019.64
848,6.4606E-09,5.71013E-09,0,22.62,0,1019.64
849,6.45645E-09,4.35392E-09,0,22.62,0,1019.64
850,6.45259E-09,5.3295E-09,0,22.62,0,1019.64
851,6.44898E-09,5.10158E-09,0,22.62,0,1019.64
852,6.4456E-09,5.49145E-09,0,22.62,0,1019.64
853,6.44243E-09,5.19107E-09,0,22.62,0,1019.64
854,6.43946E-09,5.27747E-09,0,22.62,0,1019.64
855,6.43666E-09,5.15942E-09,0,22.62,0,1019.64
856,6.43402E-09,5.94864E-09,0,22.62,0,1019.64
857,6.43153E-09,5.02132E-09,0,22.62,0,1019.64
858,6.42918E-09,5.77986E-09,0,22.62,0,1019.64
859,6.42696E-09,4.71519E-09,0,22.62,0,1019.64
860,6.42485E-09,5.7112E-09,0,22.62,0,1019.64
861,6.42285E-09,4.60851E-09,0,22.62,0,1019.64
862,6.42096E-09,5.48643E-09,0,22.62,0,1019.64
863,6.41916E-09,5.37157E-09,0,22.62,0,1019.64
864,6.41745E-09,5.46293E-09,0,22.62,0,1019.64
865,6.41582E-09,5.07385E-09,0,22.62,0,1019.64
866,6.41427E-09,5.42888E-09,0,22.62,0,1019.64
867,6.41278E-09,5.19045E-09,0,22.62,0,1019.64
868,6.37032E-09,6.7451E-09,0,22.5606,-4.25,1015.39
869,6.16634E-09,4.77885E-09,0,22.2729,-24.98,994.66
870,5.79352E-09,6.18712E-09,0,21.7552,-62.28,957.36
