Time,Power,Operation,FR,CR,Rho,Insert_Rho
2584,1.72593E-09,1.83494E-09,0.03,22.59,4.32,1017.58
2585,1.74009E-09,2.11066E-09,0.03,22.6494,8.57,1021.83
2586,1.7461E-09,1.37987E-09,0.03,22.65,8.64,1021.9
2587,1.75123E-09,2.04671E-09,0.03,22.65,8.64,1021.9
2588,1.75608E-09,2.63953E-09,0.03,22.65,8.64,1021.9
2589,1.76073E-09,1.84882E-09,0.03,22.65,8.64,1021.9
2590,1.76524E-09,2.4626E-09,0.03,22.65,8.64,1021.9
2591,1.76962E-09,2.19057E-09,0.03,22.65,8.64,1021.9
2592,1.76048E-09,2.30293E-09,0.03,22.5807,3.67,1016.93
2593,1.76093E-09,1.82454E-09,0.03,22.58,3.6,1016.86
2594,1.76227E-09,2.19659E-09,0.03,22.58,3.6,1016.86
2595,1.76382E-09,1.34219E-09,0.03,22.58,3.6,1016.86
2596,1.77697E-09,2.30756E-09,0.03,22.6394,7.85,1021.11
2597,1.78193E-09,2.39802E-09,0.03,22.64,7.92,1021.18
2598,1.78609E-09,2.25312E-09,0.03,22.64,7.92,1021.18
2599,1.79002E-09,2.50928E-09,0.03,22.64,7.92,1021.18
2600,1.78799E-09,2.17857E-09,0.03,22.6103,5.76,1019.02
2601,1.7881E-09,2.53732E-09,0.03,22.6001,5.04,1018.3
2602,1.79582E-09,1.67789E-09,0.03,22.6297,7.2,1020.46
2603,1.79754E-09,2.39154E-09,0.03,22.6201,6.48,1019.74
2604,1.80035E-09,2.06871E-09,0.03,22.62,6.48,1019.74
2605,1.80318E-09,2.30171E-09,0.03,22.62,6.48,1019.74
2606,1.80599E-09,1.47895E-09,0.03,22.62,6.48,1019.74
2607,1.80877E-09,2.08311E-09,0.03,22.62,6.48,1019.74
2608,1.81153E-09,2.60991E-09,0.03,22.62,6.48,1019.74
2609,1.81427E-09,1.60425E-09,0.03,22.62,6.48,1019.74
2610,1.81698E-09,2.39079E-09,0.03,22.62,6.48,1019.74
2611,1.81968E-09,2.10433E-09,0.03,22.62,6.48,1019.74
2612,1.82234E-09,2.30207E-09,0.03,22.62,6.48,1019.74
2613,1.82499E-09,1.4706E-09,0.03,22.62,6.48,1019.74
2614,1.82762E-09,2.23096E-09,0.03,22.62,6.48,1019.74
2615,1.83023E-09,2.6565E-09,0.03,22.62,6.48,1019.74
2616,1.83281E-09,1.90219E-09,0.03,22.62,6.48,1019.74
2617,1.83538E-09,2.38016E-09,0.03,22.62,6.48,1019.74
2618,1.83793E-09,2.14043E-09,0.03,22.62,6.48,1019.74
2619,1.84047E-09,2.42372E-09,0.03,22.62,6.48,1019.74
2620,1.84298E-09,1.59331E-09,0.03,22.62,6.48,1019.74
2621,1.84548E-09,2.21946E-09,0.03,22.62,6.48,1019.74
2622,1.84796E-09,2.04358E-09,0.03,22.62,6.48,1019.74
2623,1.85043E-09,2.31464E-09,0.03,22.62,6.48,1019.74
2624,1.85288E-09,2.56787E-09,0.03,22.62,6.48,1019.74
2625,1.85532E-09,2.21667E-09,0.03,22.62,6.48,1019.74
2626,1.85774E-09,2.46632E-09,0.03,22.62,6.48,1019.74
2627,1.86015E-09,1.85757E-09,0.03,22.62,6.48,1019.74
2628,1.86254E-09,2.46271E-09,0.03,22.62,6.48,1019.74
2629,1.86492E-09,1.44746E-09,0.03,22.62,6.48,1019.74
2630,1.86728E-09,2.38922E-09,0.03,22.62,6.48,1019.74
2631,1.86963E-09,2.73502E-09,0.03,22.62,6.48,1019.74
2632,1.87197E-09,2.25651E-09,0.03,22.62,6.48,1019.74
2633,1.8743E-09,2.0207E-09,0.03,22.62,6.48,1019.74
2634,1.87661E-09,2.14899E-09,0.03,22.62,6.48,1019.74
2635,1.87892E-09,2.58089E-09,0.03,22.62,6.48,1019.74
2636,1.88121E-09,1.55918E-09,0.03,22.62,6.48,1019.74
2637,1.88349E-09,2.45968E-09,0.03,22.62,6.48,1019.74
2638,1.88575E-09,1.83659E-09,0.03,22.62,6.48,1019.74
2639,1.88801E-09,2.32577E-09,0.03,22.62,6.48,1019.74
2640,1.89026E-09,1.47086E-09,0.03,22.62,6.48,1019.74
2641,1.89249E-09,2.18051E-09,0.03,22.62,6.48,1019.74
2642,1.89472E-09,2.656E-09,0.03,22.62,6.48,1019.74
2643,1.89693E-09,1.81777E-09,0.03,22.62,6.48,1019.74
2644,1.89914E-09,2.46228E-09,0.03,22.62,6.48,1019.74
2645,1.90134E-09,2.16578E-09,0.03,22.62,6.48,1019.74
2646,1.90352E-09,2.27657E-09,0.03,22.62,6.48,1019.74
2647,1.9057E-09,1.53855E-09,0.03,22.62,6.48,1019.74
2648,1.90787E-09,2.23164E-09,0.03,22.62,6.48,1019.74
2649,1.91003E-09,2.23872E-09,0.03,22.62,6.48,1019.74
2650,1.91218E-09,2.26438E-09,0.03,22.62,6.48,1019.74
2651,1.91432E-09,2.56734E-09,0.03,22.62,6.48,1019.74
2652,1.91646E-09,2.24204E-09,0.03,22.62,6.48,1019.74
2653,1.91858E-09,2.49488E-09,0.03,22.62,6.48,1019.74
2654,1.9207E-09,1.73552E-09,0.03,22.62,6.48,1019.74
2655,1.92281E-09,2.50405E-09,0.03,22.62,6.48,1019.74
2656,1.92491E-09,1.46437E-09,0.03,22.62,6.48,1019.74
2657,1.92701E-09,2.34872E-09,0.03,22.62,6.48,1019.74
2658,1.92909E-09,2.59774E-09,0.03,22.62,6.48,1019.74
2659,1.93117E-09,2.32022E-09,0.03,22.62,6.48,1019.74
2660,1.93429E-09,1.42966E-09,0.1389,22.62,6.83,1020.09
2661,1.94007E-09,2.19259E-09,0.4964,22.62,7.99,1021.25
2662,1.94855E-09,2.17546E-09,1.0445,22.62,9.78,1023.03
2663,1.95644E-09,2.05474E-09,1.4064,22.62,10.95,1024.21
2664,1.96475E-09,2.85934E-09,1.7565,22.62,12.09,1025.35
2665,1.97528E-09,2.29663E-09,2.2748,22.62,13.78,1027.03
2666,1.98515E-09,2.96147E-09,2.6265,22.62,14.92,1028.17
2667,1.99715E-09,2.33715E-09,3.1448,22.62,16.6,1029.86
2668,2.00844E-09,2.92824E-09,3.4965,22.62,17.74,1031
2669,2.02012E-09,2.22031E-09,3.8465,22.62,18.88,1032.14
2670,2.03593E-09,2.82844E-09,4.3648,22.62,21.21,1034.46
2671,2.05166E-09,2.25748E-09,4.7165,22.62,22.96,1036.22
2672,2.07093E-09,2.78078E-09,5.2348,22.62,25.56,1038.82
2673,2.08901E-09,2.23147E-09,5.5766,22.62,27.27,1040.53
2674,2.10793E-09,2.99485E-09,5.9265,22.62,29.01,1042.27
2675,2.13025E-09,2.25915E-09,6.425,22.62,31.51,1044.76
2676,2.15156E-09,3.01227E-09,6.7666,22.62,33.22,1046.47
2677,2.17616E-09,2.43254E-09,7.2551,22.62,35.66,1048.92
2678,2.19968E-09,3.11908E-09,7.5867,22.62,37.32,1050.58
2679,2.22816E-09,2.60542E-09,8.085,22.62,40.25,1053.51
2680,2.26116E-09,3.03301E-09,8.4167,22.62,43.66,1056.91
2681,2.29661E-09,2.40522E-09,8.7467,22.62,47.04,1060.3
2682,2.34046E-09,3.22757E-09,9.2252,22.62,51.94,1065.2
2683,2.38305E-09,2.59174E-09,9.5567,22.62,55.34,1068.6
2684,2.43412E-09,3.45855E-09,10.0352,22.62,60.24,1073.5
2685,2.48346E-09,2.43702E-09,10.3568,22.62,63.54,1076.8
2686,2.53563E-09,3.41767E-09,10.6867,22.62,66.92,1080.18
2687,2.59753E-09,2.76096E-09,11.1652,22.62,71.82,1085.08
2688,2.65786E-09,3.46024E-09,11.4868,22.62,75.12,1088.38
2689,2.72865E-09,2.87348E-09,11.9652,22.62,80.02,1093.28
2690,2.79813E-09,3.72811E-09,12.2868,22.62,83.35,1096.61
2691,2.87049E-09,3.13219E-09,12.5969,22.62,86.55,1099.81
2692,2.9551E-09,3.32838E-09,13.0653,22.62,91.39,1104.64
2693,3.03855E-09,3.27398E-09,13.3769,22.62,94.61,1107.87
2694,3.13452E-09,4.50611E-09,13.8354,22.62,99.34,1112.6
2695,3.22997E-09,3.45818E-09,14.1469,22.62,102.57,1115.83
2696,3.3296E-09,5.02487E-09,14.447,22.62,105.67,1118.93
2697,3.44479E-09,3.72861E-09,14.9054,22.62,110.4,1123.66
2698,3.56381E-09,4.69446E-09,15.207,22.62,114.21,1127.47
2699,3.7076E-09,4.17405E-09,15.6654,22.62,120.47,1133.73
2700,3.85292E-09,5.3583E-09,15.9769,22.62,124.73,1137.99
2701,4.00821E-09,4.57888E-09,16.2869,22.62,128.97,1142.23
2702,4.19106E-09,4.83902E-09,16.7454,22.62,135.23,1148.49
2703,4.37615E-09,5.01017E-09,17.047,22.62,139.36,1152.62
2704,4.58708E-09,4.08318E-09,17.4559,22.62,144.95,1158.21
2705,4.79422E-09,5.32684E-09,17.6679,22.62,147.85,1161.1
2706,5.02406E-09,4.42494E-09,17.967,22.62,151.93,1165.19
2707,5.23828E-09,5.90736E-09,18.0195,22.62,152.64,1165.89
2708,5.44824E-09,5.02098E-09,18.0101,22.62,152.52,1165.77
2709,5.66131E-09,6.33266E-09,18.0001,22.62,152.38,1165.64
2710,5.88027E-09,5.44164E-09,18,22.62,152.38,1165.64
2711,6.10486E-09,6.70913E-09,18,22.62,152.38,1165.64
2712,6.33548E-09,5.86331E-09,18,22.62,152.38,1165.64
2713,6.57253E-09,6.90767E-09,18,22.62,152.38,1165.64
2714,6.81641E-09,7.36603E-09,18,22.62,152.38,1165.64
2715,7.06747E-09,7.80292E-09,18,22.62,152.38,1165.64
2716,7.32606E-09,7.98732E-09,18,22.62,152.38,1165.64
2717,7.59254E-09,8.17337E-09,18,22.62,152.38,1165.64
2718,7.86727E-09,8.36375E-09,18,22.62,152.38,1165.64
2719,8.1506E-09,1.03907E-08,18,22.62,152.38,1165.64
2720,8.4429E-09,8.8265E-09,18,22.62,152.38,1165.64
2721,8.74451E-09,1.10689E-08,18,22.62,152.38,1165.64
2722,9.05582E-09,9.2971E-09,18,22.62,152.38,1165.64
2723,9.37721E-09,1.1859E-08,18,22.62,152.38,1165.64
2724,9.70905E-09,1.03079E-08,18,22.62,152.38,1165.64
2725,1.00518E-08,1.12109E-08,18,22.62,152.38,1165.64
2726,1.04057E-08,1.05386E-08,18,22.62,152.38,1165.64
2727,1.07714E-08,1.12774E-08,18,22.62,152.38,1165.64
2728,1.11491E-08,1.16112E-08,18,22.62,152.38,1165.64
2729,1.15394E-08,1.22259E-08,18,22.62,152.38,1165.64
2730,1.19427E-08,1.21626E-08,18,22.62,152.38,1165.64
2731,1.23595E-08,1.52794E-08,18,22.62,152.38,1165.64
2732,1.27902E-08,1.31289E-08,18,22.62,152.38,1165.64
2733,1.32354E-08,1.49438E-08,18,22.62,152.38,1165.64
2734,1.36956E-08,1.3737E-08,18,22.62,152.38,1165.64
2735,1.41712E-08,1.495E-08,18,22.62,152.38,1165.64
2736,1.46629E-08,1.47087E-08,18,22.62,152.38,1165.64
2737,1.51711E-08,1.53923E-08,18,22.62,152.38,1165.64
2738,1.56966E-08,1.53993E-08,18,22.62,152.38,1165.64
2739,1.62398E-08,1.60261E-08,18,22.62,152.38,1165.64
2740,1.68015E-08,1.64022E-08,18,22.62,152.38,1165.64
2741,1.73822E-08,1.74676E-08,18,22.62,152.38,1165.64
2742,1.79825E-08,1.68909E-08,18,22.62,152.38,1165.64
2743,1.86033E-08,1.80805E-08,18,22.62,152.38,1165.64
2744,1.92452E-08,1.97079E-08,18,22.62,152.38,1165.64
2745,1.99089E-08,1.93899E-08,18,22.62,152.38,1165.64
2746,2.05952E-08,1.98336E-08,18,22.62,152.38,1165.64
2747,2.13049E-08,2.07637E-08,18,22.62,152.38,1165.64
2748,2.20388E-08,2.34156E-08,18,22.62,152.38,1165.64
2749,2.27976E-08,2.23978E-08,18,22.62,152.38,1165.64
2750,2.35823E-08,2.32985E-08,18,22.62,152.38,1165.64
2751,2.43938E-08,2.30436E-08,18,22.62,152.38,1165.64
2752,2.5233E-08,2.4116E-08,18,22.62,152.38,1165.64
2753,2.61009E-08,2.46832E-08,18,22.62,152.38,1165.64
2754,2.69983E-08,2.59885E-08,18,22.62,152.38,1165.64
2755,2.79264E-08,2.645E-08,18,22.62,152.38,1165.64
2756,2.88863E-08,2.72193E-08,18,22.62,152.38,1165.64
2757,2.98789E-08,3.2679E-08,18,22.62,152.38,1165.64
2758,3.09054E-08,2.90441E-08,18,22.62,152.38,1165.64
2759,3.1967E-08,3.07084E-08,18,22.62,152.38,1165.64
2760,3.30649E-08,3.09012E-08,18,22.62,152.38,1165.64
2761,3.42004E-08,3.21609E-08,18,22.62,152.38,1165.64
2762,3.53747E-08,3.29156E-08,18,22.62,152.38,1165.64
2763,3.65891E-08,3.38748E-08,18,22.62,152.38,1165.64
2764,3.78451E-08,3.58721E-08,18,22.62,152.38,1165.64
2765,3.91441E-08,3.58922E-08,18,22.62,152.38,1165.64
2766,4.04875E-08,4.09224E-08,18,22.62,152.38,1165.64
2767,4.18769E-08,3.84843E-08,18,22.62,152.38,1165.64
2768,4.33138E-08,4.48616E-08,18,22.62,152.38,1165.64
2769,4.47999E-08,4.10127E-08,18,22.62,152.38,1165.64
2770,4.63368E-08,4.23987E-08,18,22.62,152.38,1165.64
2771,4.79264E-08,4.72661E-08,18,22.62,152.38,1165.64
2772,4.95704E-08,4.52069E-08,18,22.62,152.38,1165.64
2773,5.12707E-08,4.7025E-08,18,22.62,152.38,1165.64
2774,5.30291E-08,4.78548E-08,18,22.62,152.38,1165.64
2775,5.48478E-08,5.55132E-08,18,22.62,152.38,1165.64
2776,5.67288E-08,5.10377E-08,18,22.62,152.38,1165.64
2777,5.86741E-08,5.24659E-08,18,22.62,152.38,1165.64
2778,6.06861E-08,5.71664E-08,18,22.62,152.38,1165.64
2779,6.2767E-08,5.62439E-08,18,22.62,152.38,1165.64
2780,6.49191E-08,5.68788E-08,18,22.62,152.38,1165.64
2781,6.71449E-08,5.95394E-08,18,22.62,152.38,1165.64
2782,6.9447E-08,6.63819E-08,18,22.62,152.38,1165.64
2783,7.18279E-08,6.34899E-08,18,22.62,152.38,1165.64
2784,7.42903E-08,6.87327E-08,18,22.62,152.38,1165.64
2785,7.68371E-08,6.72359E-08,18,22.62,152.38,1165.64
2786,7.94711E-08,6.99566E-08,18,22.62,152.38,1165.64
2787,8.21953E-08,7.07865E-08,18,22.62,152.38,1165.64
2788,8.50128E-08,7.40977E-08,18,22.62,152.38,1165.64
2789,8.79269E-08,7.67101E-08,18,22.62,152.38,1165.64
2790,9.09407E-08,7.80595E-08,18,22.62,152.38,1165.64
2791,9.40578E-08,8.31253E-08,18,22.62,152.38,1165.64
2792,9.72817E-08,8.41299E-08,18,22.62,152.38,1165.64
2793,1.00616E-07,9.32336E-08,18,22.62,152.38,1165.64
2794,1.04064E-07,8.91671E-08,18,22.62,152.38,1165.64
2795,1.07631E-07,9.17016E-08,18,22.62,152.38,1165.64
2796,1.1132E-07,9.49189E-08,18,22.62,152.38,1165.64
2797,1.15135E-07,1.0703E-07,18,22.62,152.38,1165.64
2798,1.19081E-07,1.01218E-07,18,22.62,152.38,1165.64
2799,1.23162E-07,1.15335E-07,18,22.62,152.38,1165.64
2800,1.27383E-07,1.07235E-07,18,22.62,152.38,1165.64
2801,1.31748E-07,1.13438E-07,18,22.62,152.38,1165.64
2802,1.36263E-07,1.13501E-07,18,22.62,152.38,1165.64
2803,1.40933E-07,1.18797E-07,18,22.62,152.38,1165.64
2804,1.45763E-07,1.209E-07,18,22.62,152.38,1165.64
2805,1.50758E-07,1.27286E-07,18,22.62,152.38,1165.64
2806,1.55924E-07,1.2881E-07,18,22.62,152.38,1165.64
2807,1.61267E-07,1.40327E-07,18,22.62,152.38,1165.64
2808,1.66794E-07,1.38062E-07,18,22.62,152.38,1165.64
2809,1.72509E-07,1.47812E-07,18,22.62,152.38,1165.64
2810,1.78421E-07,1.4707E-07,18,22.62,152.38,1165.64
2811,1.84535E-07,1.6203E-07,18,22.62,152.38,1165.64
2812,1.90858E-07,1.5584E-07,18,22.62,152.38,1165.64
2813,1.97121E-07,1.74593E-07,18,22.6101,151.66,1164.92
2814,1.89031E-07,1.57752E-07,18,22.0556,111.77,1125.03
2815,1.80538E-07,1.54909E-07,18,21.6243,80.67,1093.93
2816,1.70907E-07,1.40587E-07,18,21.1943,49.71,1062.97
2817,1.56922E-07,1.38062E-07,18,20.5465,4.03,1017.29
2818,1.45916E-07,1.18367E-07,18,20.1143,-26.28,986.98
2819,1.32337E-07,1.18843E-07,18,19.4566,-72.27,940.99
2820,1.21739E-07,1.0076E-07,18,19.0243,-102.58,910.68
2821,1.12283E-07,1.0173E-07,18,18.6339,-129.88,883.38
2822,1.04968E-07,8.92513E-08,17.5347,18.5013,-145.54,867.72
2823,9.94669E-08,9.32834E-08,17.1142,18.5,-151.37,861.89
2824,9.42325E-08,8.14035E-08,16.4962,18.5,-159.81,853.45
2825,8.96996E-08,8.45918E-08,16.0841,18.5,-165.44,847.81
2826,8.55431E-08,7.29795E-08,15.6741,18.5,-171.05,842.21
2827,8.14065E-08,7.20361E-08,15.0463,18.5,-179.63,833.63
2828,7.78837E-08,6.68863E-08,14.6242,18.5,-184.14,829.11
2829,7.44554E-08,6.87665E-08,13.9963,18.5,-190.63,822.63
2830,7.13993E-08,6.13804E-08,13.5643,18.5,-195.1,818.16
2831,6.8559E-08,6.5273E-08,13.1442,18.5,-199.44,813.82
2832,6.57343E-08,5.69696E-08,12.5163,18.5,-205.93,807.33
2833,6.31983E-08,6.30336E-08,12.0843,18.5,-210.39,802.87
2834,6.067E-08,5.34919E-08,11.4464,18.5,-216.94,796.32
2835,5.84068E-08,5.30915E-08,11.0242,18.5,-221.26,792
2836,5.6269E-08,4.98636E-08,10.5943,18.5,-225.67,787.59
2837,5.41087E-08,4.78827E-08,9.9465,18.5,-232.3,780.96
2838,5.21654E-08,4.59916E-08,9.5143,18.5,-236.74,776.52
2839,5.0202E-08,4.67655E-08,8.8665,18.5,-243.37,769.89
2840,4.84282E-08,4.26991E-08,8.4244,18.5,-247.91,765.35
2841,4.66912E-08,4.19349E-08,7.7765,18.5,-253.37,759.88
2842,4.51967E-08,4.05184E-08,7.3344,18.5,-255.59,757.67
2843,4.37891E-08,3.91429E-08,6.8944,18.5,-257.79,755.47
2844,4.24076E-08,3.73856E-08,6.2465,18.5,-261.02,752.24
2845,4.11322E-08,3.71557E-08,5.8044,18.5,-263.24,750.02
2846,3.98732E-08,3.59048E-08,5.1466,18.5,-266.52,746.74
2847,3.87114E-08,3.54854E-08,4.7143,18.5,-268.69,744.57
2848,3.76022E-08,3.31368E-08,4.2744,18.5,-270.89,742.37
2849,3.65233E-08,3.34927E-08,3.6166,18.5,-273.5,739.76
2850,3.55344E-08,3.21869E-08,3.1843,18.5,-274.91,738.35
2851,3.45637E-08,3.19908E-08,2.5266,18.5,-277.04,736.21
2852,3.36548E-08,3.29137E-08,2.0844,18.5,-278.48,734.77
2853,3.27844E-08,3.00551E-08,1.6444,18.5,-279.91,733.34
2854,3.19245E-08,2.9017E-08,0.9866,18.5,-282.05,731.21
2855,3.11165E-08,2.85151E-08,0.5444,18.5,-283.49,729.77
2856,3.03294E-08,2.85102E-08,0.0054,18.5,-285.24,728.02
2857,2.96235E-08,2.70851E-08,0,18.5,-285.26,728
2858,2.89507E-08,2.91532E-08,0,18.5,-285.26,728
2859,2.83057E-08,2.58856E-08,0,18.5,-285.26,728
2860,2.7686E-08,2.75254E-08,0,18.5,-285.26,728
2861,2.70894E-08,2.55763E-08,0,18.5,-285.26,728
2862,2.62072E-08,2.45572E-08,0,18.3416,-296.32,716.94
2863,2.48562E-08,2.34533E-08,0,17.9242,-325.05,688.21
2864,2.32187E-08,2.15224E-08,0,17.2765,-365.81,647.45
2865,2.21577E-08,2.07803E-08,0,17.0423,-380.61,632.65
2866,2.14212E-08,2.11313E-08,0,17.0103,-382.63,630.63
2867,2.07877E-08,1.87524E-08,0,17.01,-382.63,630.63
2868,2.02027E-08,1.91602E-08,0,17.01,-382.63,630.63
2869,1.96557E-08,1.77966E-08,0,17.01,-382.63,630.63
2870,1.91403E-08,1.84015E-08,0,17.01,-382.63,630.63
2871,1.86523E-08,1.73883E-08,0,17.01,-382.63,630.63
2872,1.81883E-08,1.71811E-08,0,17.01,-382.63,630.63
2873,1.77457E-08,1.65074E-08,0,17.01,-382.63,630.63
2874,1.70771E-08,1.60371E-08,0,16.7724,-397.62,615.64
2875,1.6225E-08,1.8072E-08,0,16.3443,-424.59,588.67
2876,1.5174E-08,1.45734E-08,0,15.6767,-466.61,546.65
2877,1.44455E-08,1.35772E-08,0,15.3829,-485.13,528.13
2878,1.3934E-08,1.3037E-08,0,15.3206,-489.03,524.22
2879,1.35084E-08,1.28108E-08,0,15.32,-489.1,524.16
2880,1.31161E-08,1.16928E-08,0,15.32,-489.1,524.16
2881,1.27492E-08,1.24375E-08,0,15.32,-489.1,524.16
2882,1.24037E-08,1.41893E-08,0,15.32,-489.1,524.16
2883,1.20765E-08,1.17068E-08,0,15.32,-489.1,524.16
2884,1.17654E-08,1.14835E-08,0,15.32,-489.1,524.16
2885,1.14624E-08,1.04814E-08,0,15.3101,-489.73,523.53
2886,1.0866E-08,1.04713E-08,0,14.7358,-522.55,490.71
2887,1.04594E-08,9.23817E-09,0,14.5122,-533.82,479.44
2888,1.01569E-08,9.93543E-09,0,14.4902,-534.93,478.33
2889,9.88336E-09,1.0466E-08,0,14.49,-534.93,478.33
2890,9.62537E-09,9.0818E-09,0,14.49,-534.93,478.33
2891,9.38023E-09,9.43688E-09,0,14.49,-534.93,478.33
2892,9.14624E-09,8.71695E-09,0,14.49,-534.93,478.33
2893,8.92217E-09,1.00443E-08,0,14.49,-534.93,478.33
2894,8.70703E-09,7.69746E-09,0,14.49,-534.93,478.33
2895,8.50006E-09,8.3112E-09,0,14.49,-534.93,478.33
2896,8.30059E-09,8.08401E-09,0,14.49,-534.93,478.33
2897,8.10806E-09,7.99006E-09,0,14.49,-534.93,478.33
2898,7.92199E-09,6.77311E-09,0,14.49,-534.93,478.33
2899,7.74196E-09,7.49156E-09,0,14.49,-534.93,478.33
2900,7.5676E-09,8.69753E-09,0,14.49,-534.93,478.33
2901,7.39858E-09,6.33357E-09,0,14.49,-534.93,478.33
2902,7.23461E-09,7.11222E-09,0,14.49,-534.93,478.33
2903,7.07543E-09,6.76442E-09,0,14.49,-534.93,478.33
2904,6.9208E-09,6.83833E-09,0,14.49,-534.93,478.33
2905,6.77051E-09,5.63557E-09,0,14.49,-534.93,478.33
2906,6.62436E-09,6.44821E-09,0,14.49,-534.93,478.33
2907,6.48217E-09,7.88328E-09,0,14.49,-534.93,478.33
2908,6.34377E-09,6.11339E-09,0,14.49,-534.93,478.33
2909,6.20902E-09,6.20048E-09,0,14.49,-534.93,478.33
2910,6.07777E-09,5.92522E-09,0,14.49,-534.93,478.33
2911,5.96725E-09,5.92243E-09,0,14.5593,-531.45,481.8
2912,5.84483E-09,4.5844E-09,0,14.56,-531.4,481.85
2913,5.72455E-09,5.30146E-09,0,14.56,-531.4,481.85
2914,5.64934E-09,6.70789E-09,0,14.7382,-522.44,490.81
2915,5.55387E-09,5.32298E-09,0,14.7994,-519.37,493.88
2916,5.47192E-09,5.55654E-09,0,14.9089,-513.84,499.42
2917,5.41775E-09,5.13292E-09,0,15.0981,-503.08,510.17
2918,5.32156E-09,5.18741E-09,0,15.1,-502.96,510.3
2919,5.2405E-09,4.25078E-09,0,15.1594,-499.24,514.02
2920,5.27571E-09,5.29817E-09,0,15.6154,-470.51,542.74
2921,5.23632E-09,6.29957E-09,0,15.7487,-462.07,551.19
2922,5.15792E-09,5.25869E-09,0,15.75,-462.01,551.25
2923,5.0758E-09,5.71664E-09,0,15.75,-462.01,551.25
2924,5.05414E-09,4.90602E-09,0,15.9678,-448.27,564.98
2925,5.03566E-09,6.51497E-09,0,16.168,-435.67,577.58
2926,4.96532E-09,4.53869E-09,0,16.17,-435.55,577.71
2927,4.8907E-09,5.27077E-09,0,16.17,-435.55,577.71
2928,4.81464E-09,3.88222E-09,0,16.17,-435.55,577.71
2929,4.73793E-09,4.80447E-09,0,16.17,-435.55,577.71
2930,4.66108E-09,3.92192E-09,0,16.17,-435.55,577.71
2931,4.60004E-09,4.41068E-09,0,16.2294,-431.83,581.43
2932,4.61561E-09,3.65938E-09,0,16.5666,-410.54,602.72
2933,4.55457E-09,4.61409E-09,0,16.57,-410.35,602.91
2934,4.49639E-09,5.80906E-09,0,16.5997,-408.46,604.8
2935,4.54929E-09,4.455E-09,0,17.0455,-380.42,632.84
2936,4.52499E-09,4.78285E-09,0,17.1391,-374.5,638.76
2937,4.47248E-09,4.41941E-09,0,17.14,-374.44,638.82
2938,4.4158E-09,4.49185E-09,0,17.14,-374.44,638.82
2939,4.35706E-09,3.45792E-09,0,17.14,-374.44,638.82
2940,4.38145E-09,4.43126E-09,0,17.4568,-354.47,658.79
2941,4.38261E-09,4.89322E-09,0,17.6382,-343.06,670.19
2942,4.33774E-09,4.42052E-09,0,17.64,-342.94,670.32
2943,4.28775E-09,4.7826E-09,0,17.64,-342.94,670.32
2944,4.23543E-09,4.17487E-09,0,17.64,-342.94,670.32
2945,4.18162E-09,4.24058E-09,0,17.64,-342.94,670.32
2946,4.12685E-09,3.33954E-09,0,17.64,-342.94,670.32
2947,4.07147E-09,4.13662E-09,0,17.64,-342.94,670.32
2948,4.01576E-09,4.9464E-09,0,17.64,-342.94,670.32
2949,3.95992E-09,4.03644E-09,0,17.64,-342.94,670.32
2950,3.926E-09,4.31231E-09,0,17.7291,-337.33,675.93
2951,3.94035E-09,3.8947E-09,0,17.9973,-320.45,692.81
2952,3.90384E-09,4.6429E-09,0,18.0198,-318.86,694.4
2953,3.85827E-09,3.17716E-09,0,18.02,-318.86,694.4
2954,3.83532E-09,4.27914E-09,0,18.1091,-312.63,700.63
2955,3.87388E-09,3.87234E-09,0,18.407,-291.77,721.49
2956,3.85895E-09,3.97994E-09,0,18.4694,-287.43,725.83
2957,3.82406E-09,2.92806E-09,0,18.47,-287.36,725.9
2958,3.78565E-09,3.77144E-09,0,18.47,-287.36,725.9
2959,3.74533E-09,4.4855E-09,0,18.47,-287.36,725.9
2960,3.70371E-09,2.93318E-09,0,18.47,-287.36,725.9
2961,3.71264E-09,3.94781E-09,0,18.6581,-274.2,739.06
2962,3.76515E-09,3.18831E-09,0,18.9669,-252.57,760.69
2963,3.74338E-09,3.77408E-09,0,18.97,-252.36,760.9
2964,3.71445E-09,3.25987E-09,0,18.97,-252.36,760.9
2965,3.68255E-09,3.60639E-09,0,18.97,-252.36,760.9
2966,3.64864E-09,4.16311E-09,0,18.97,-252.36,760.9
2967,3.61328E-09,2.69101E-09,0,18.97,-252.36,760.9
2968,3.57684E-09,3.81237E-09,0,18.97,-252.36,760.9
2969,3.53959E-09,2.78067E-09,0,18.97,-252.36,760.9
2970,3.50175E-09,3.64292E-09,0,18.97,-252.36,760.9
2971,3.46348E-09,4.16352E-09,0,18.97,-252.36,760.9
2972,3.42491E-09,3.43509E-09,0,18.97,-252.36,760.9
2973,3.38615E-09,3.81988E-09,0,18.97,-252.36,760.9
2974,3.34731E-09,3.41216E-09,0,18.97,-252.36,760.9
2975,3.30845E-09,3.46678E-09,0,18.97,-252.36,760.9
2976,3.26964E-09,2.45089E-09,0,18.97,-252.36,760.9
2977,3.23094E-09,3.34056E-09,0,18.97,-252.36,760.9
2978,3.19239E-09,4.20829E-09,0,18.97,-252.36,760.9
2979,3.15404E-09,3.24575E-09,0,18.97,-252.36,760.9
2980,3.11592E-09,3.36766E-09,0,18.97,-252.36,760.9
2981,3.07805E-09,2.74473E-09,0,18.97,-252.36,760.9
